filename;width;height;class;xmin;ymin;xmax;ymax
676_36b6a0d326d70215d5f6cf9c72b692af_jpg.rf.613d71c0f0689283d6b3da7e6032457c.jpg;416;416;aircraft;271;151;316;187
677_771344853b8db9bdbfadf3293466c856_jpg.rf.628457765e80034999e1b1b1e41afff1.jpg;416;416;aircraft;0;64;383;416
678_2994316f9e0a95f9bdedb90753a4c824_jpg.rf.61f1f7cd600e3903f34e535c5e269424.jpg;416;416;aircraft;55;17;395;167
679_bd537012a4dfd0e279cdc27f43c615ba_jpg.rf.620b31c04baa2f8f044aa0015b28e0d3.jpg;416;416;aircraft;10;130;407;263
680_e7bcd5ec659c3e89bbe1f15b97c0d8d3_jpg.rf.62a3a3f40456f955ba8577e03d2610e2.jpg;416;416;aircraft;100;144;416;273
681_babef6f3d8fed0cc1b8b81738bcab7fb_jpg.rf.62c8a9250c9909c0f057460c2bbd4d02.jpg;416;416;aircraft;32;9;151;105
682_babef6f3d8fed0cc1b8b81738bcab7fb_jpg.rf.62c8a9250c9909c0f057460c2bbd4d02.jpg;416;416;aircraft;11;321;127;415
683_126d92e2c896154893a46461a4b78880_jpg.rf.63214cec265f019dc79efb48ef86b2b4.jpg;416;416;aircraft;212;235;309;318
684_126d92e2c896154893a46461a4b78880_jpg.rf.63214cec265f019dc79efb48ef86b2b4.jpg;416;416;aircraft;103;113;232;230
685_9d5e6aea89d3e042e889771d1f5f7f90_jpg.rf.631b7348518d03f7e165e5a42ae6cacb.jpg;416;416;aircraft;31;130;386;280
686_e383546f94aa51f5af403dcca39ebfe5_jpg.rf.629bc7ec95adab6ad95877891c95a263.jpg;416;416;aircraft;196;202;270;243
687_ab0229d56815dd83e8f6e0f4d3ddcb7f_jpg.rf.633e65ec0f6dbe9a411daa41aef29ea9.jpg;416;416;aircraft;59;261;152;299
688_ab0229d56815dd83e8f6e0f4d3ddcb7f_jpg.rf.633e65ec0f6dbe9a411daa41aef29ea9.jpg;416;416;aircraft;107;179;347;268
689_b6b1fe215d373ea3e67a82695b8be568_jpg.rf.633cbfd18d7a266179f5a8a8f438ac9b.jpg;416;416;aircraft;169;108;239;301
690_b13edd17ef0b4b826410f13ba618a8ea_jpg.rf.638ba3bce1eb04109d048573baeabe92.jpg;416;416;aircraft;3;104;410;322
691_6adc591c62ecf362ae14b13218617c73_jpg.rf.632d77cf5c5d95cb1525da5b566dcf6b.jpg;416;416;aircraft;45;184;246;232
692_6adc591c62ecf362ae14b13218617c73_jpg.rf.632d77cf5c5d95cb1525da5b566dcf6b.jpg;416;416;aircraft;232;176;394;235
693_b402452aa429a58da63bb5f74f1592d9_jpg.rf.629e27eebd4d1d0ed16fd1c8bbad55ff.jpg;416;416;aircraft;32;42;285;178
694_e5694b955d66f9203523563eb935cffb_jpg.rf.62dfe779668e2126b4fcab9b33e27c14.jpg;416;416;aircraft;240;141;365;198
695_1fa31d2098941459b96dcd38a943a588_jpg.rf.64257d366f91aa7453d4d4281a24d82a.jpg;416;416;aircraft;12;52;108;93
696_1fa31d2098941459b96dcd38a943a588_jpg.rf.64257d366f91aa7453d4d4281a24d82a.jpg;416;416;aircraft;48;83;100;102
697_1fa31d2098941459b96dcd38a943a588_jpg.rf.64257d366f91aa7453d4d4281a24d82a.jpg;416;416;aircraft;115;69;148;81
698_1fa31d2098941459b96dcd38a943a588_jpg.rf.64257d366f91aa7453d4d4281a24d82a.jpg;416;416;aircraft;69;126;123;148
699_1fa31d2098941459b96dcd38a943a588_jpg.rf.64257d366f91aa7453d4d4281a24d82a.jpg;416;416;aircraft;350;63;394;79
700_1fa31d2098941459b96dcd38a943a588_jpg.rf.64257d366f91aa7453d4d4281a24d82a.jpg;416;416;aircraft;156;79;183;89
701_1fa31d2098941459b96dcd38a943a588_jpg.rf.64257d366f91aa7453d4d4281a24d82a.jpg;416;416;aircraft;81;159;137;185
702_1fa31d2098941459b96dcd38a943a588_jpg.rf.64257d366f91aa7453d4d4281a24d82a.jpg;416;416;aircraft;194;80;217;91
703_44e52327815c8ebe1ffefee94c594780_jpg.rf.63f908c5308c9e670f1d51ea92f7417f.jpg;416;416;aircraft;128;173;408;291
704_44e52327815c8ebe1ffefee94c594780_jpg.rf.63f908c5308c9e670f1d51ea92f7417f.jpg;416;416;aircraft;79;142;226;199
705_44e52327815c8ebe1ffefee94c594780_jpg.rf.63f908c5308c9e670f1d51ea92f7417f.jpg;416;416;aircraft;18;107;105;138
706_bacac4f54788a0ef0671573e4390a369_jpg.rf.643aa12f6590c6cac24edc310d0102b0.jpg;416;416;aircraft;370;91;400;126
707_bacac4f54788a0ef0671573e4390a369_jpg.rf.643aa12f6590c6cac24edc310d0102b0.jpg;416;416;aircraft;31;66;63;105
708_bacac4f54788a0ef0671573e4390a369_jpg.rf.643aa12f6590c6cac24edc310d0102b0.jpg;416;416;aircraft;65;100;109;153
709_bacac4f54788a0ef0671573e4390a369_jpg.rf.643aa12f6590c6cac24edc310d0102b0.jpg;416;416;aircraft;307;100;345;144
710_bacac4f54788a0ef0671573e4390a369_jpg.rf.643aa12f6590c6cac24edc310d0102b0.jpg;416;416;aircraft;132;125;193;201
711_bacac4f54788a0ef0671573e4390a369_jpg.rf.643aa12f6590c6cac24edc310d0102b0.jpg;416;416;aircraft;238;115;291;179
712_4f692485512ddeaf14b50366d28577d4_jpg.rf.647c5804649c4393e2bbaa1dd8aae07e.jpg;416;416;aircraft;0;20;416;353
713_4da5d90b82ffba5632f8e83c401a6e6d_jpg.rf.64b13246a63eee331bc35ca10ad78fd1.jpg;416;416;aircraft;128;210;403;332
714_4da5d90b82ffba5632f8e83c401a6e6d_jpg.rf.64b13246a63eee331bc35ca10ad78fd1.jpg;416;416;aircraft;11;81;301;209
715_6272cc5f209ceda66ebcb236c7945e1e_jpg.rf.6454500a1706bed625cc3c49790d5681.jpg;416;416;aircraft;3;176;410;212
716_6272cc5f209ceda66ebcb236c7945e1e_jpg.rf.6454500a1706bed625cc3c49790d5681.jpg;416;416;aircraft;61;91;215;124
717_daed458f102a6a4eae5fb8ea67ba8ac2_jpg.rf.63f0609cef38b6790b68c296b1108961.jpg;416;416;aircraft;9;275;200;365
718_daed458f102a6a4eae5fb8ea67ba8ac2_jpg.rf.63f0609cef38b6790b68c296b1108961.jpg;416;416;aircraft;50;106;405;249
719_bef2a15007d0836fc774ac0dfde23f83_jpg.rf.648075d1943f3c081cecbf0ef8e7dafc.jpg;416;416;aircraft;1;214;119;288
720_bef2a15007d0836fc774ac0dfde23f83_jpg.rf.648075d1943f3c081cecbf0ef8e7dafc.jpg;416;416;aircraft;300;122;415;199
721_90a2b4564b51abbdcc83b586ec385ac4_jpg.rf.654bd47c95275c3427ffc197d4d425a0.jpg;416;416;aircraft;77;146;300;233
722_889ec5568f56fc2a8631e1c0e4e16394_jpg.rf.64fc2a8bbcdb72e6db41b02d31551613.jpg;416;416;aircraft;30;155;381;242
723_6c0d801ac63adde6573537f81991db14_jpg.rf.63f328f002afa5a290880601f4a66105.jpg;416;416;aircraft;1;181;416;342
724_fda5bdc5f512942bda16585f83ad67a8_jpg.rf.63134f3f41c93f4e154727be4db426d5.jpg;416;416;aircraft;55;95;367;349
725_d95da7d8ab2398db74ff8bcf545f2946_jpg.rf.61b76ca787c235a7824cd6be50e447f7.jpg;416;416;aircraft;140;81;389;240
726_d95da7d8ab2398db74ff8bcf545f2946_jpg.rf.61b76ca787c235a7824cd6be50e447f7.jpg;416;416;aircraft;36;212;393;384
727_366d9e6cc567297eeb48c3884681b61e_jpg.rf.6368b7faa48efdb1d9ae6c6571672d40.jpg;416;416;aircraft;231;161;284;231
728_45f4764fe4fcbe4291aac8349db821fc_jpg.rf.64bf48b953fdb2bc8f649c50f3afcf23.jpg;416;416;aircraft;89;250;398;381
729_0f8b4ba75a5728e792a816ac06ae149b_jpg.rf.64c8d98ee8dd46527e6ccd28f5253f2e.jpg;416;416;aircraft;78;98;304;166
730_0f8b4ba75a5728e792a816ac06ae149b_jpg.rf.64c8d98ee8dd46527e6ccd28f5253f2e.jpg;416;416;aircraft;115;332;235;392
731_0918b76db7e4a4956e214d7ba0f2a1fc_jpg.rf.655e38ceeb18262561ee4a19cd0882b2.jpg;416;416;aircraft;0;62;416;279
732_fdd84b9e491e2d010efd96f7dc5ac984_jpg.rf.656a9b3aa450f011cba253760c3b5006.jpg;416;416;aircraft;0;39;416;305
733_4ab5d188d17cad65ed2603544041d315_jpg.rf.64c7145ca125c64d5507df49aac9cf78.jpg;416;416;aircraft;34;139;109;159
734_4ab5d188d17cad65ed2603544041d315_jpg.rf.64c7145ca125c64d5507df49aac9cf78.jpg;416;416;aircraft;116;131;186;151
735_4ab5d188d17cad65ed2603544041d315_jpg.rf.64c7145ca125c64d5507df49aac9cf78.jpg;416;416;aircraft;235;128;293;149
736_4ab5d188d17cad65ed2603544041d315_jpg.rf.64c7145ca125c64d5507df49aac9cf78.jpg;416;416;aircraft;310;135;385;155
737_0ba78273ea691112c50c93b54bbbabe7_jpg.rf.64692ad6a09ea5308c2340a67b1ef6d7.jpg;416;416;aircraft;1;146;415;359
738_57b474f5f4f9b0d1baf9c9283ab92577_jpg.rf.65bd2b06b6acbfe622cdce911261198e.jpg;416;416;aircraft;8;14;189;395
739_57b474f5f4f9b0d1baf9c9283ab92577_jpg.rf.65bd2b06b6acbfe622cdce911261198e.jpg;416;416;aircraft;218;20;404;405
740_629679a702c09a656a260ab84c35247e_jpg.rf.659c72f989ba4461879c052cb92da5c4.jpg;416;416;aircraft;0;1;416;415
741_21b374b49875c00038055023b8a3bdf0_jpg.rf.64cf2c3b7f194aadc64dfdb589a9fe3b.jpg;416;416;aircraft;14;116;225;192
742_21b374b49875c00038055023b8a3bdf0_jpg.rf.64cf2c3b7f194aadc64dfdb589a9fe3b.jpg;416;416;aircraft;194;191;392;275
743_7dd3ee3581d1bfcae6a393ca5677a8b9_jpg.rf.6595640321bf0a777d311a303133bac8.jpg;416;416;aircraft;33;220;136;265
744_7dd3ee3581d1bfcae6a393ca5677a8b9_jpg.rf.6595640321bf0a777d311a303133bac8.jpg;416;416;aircraft;90;121;161;229
745_7dd3ee3581d1bfcae6a393ca5677a8b9_jpg.rf.6595640321bf0a777d311a303133bac8.jpg;416;416;aircraft;211;151;316;276
746_7dd3ee3581d1bfcae6a393ca5677a8b9_jpg.rf.6595640321bf0a777d311a303133bac8.jpg;416;416;aircraft;283;99;372;137
747_d195095cda53f0652905ed0f9fba7bff_jpg.rf.6483562fb7ede65a09b7c546d64f5bb6.jpg;416;416;aircraft;1;95;416;292
748_be8c12d852490b0f243db4da6a1dcb94_jpg.rf.6590d4c05b1a2f25d44291e2525524fe.jpg;416;416;aircraft;113;115;266;245
749_67384c3588f14d4ad90f47d50c71bef2_jpg.rf.657f940575e6e2d4cd14a8f58c3cb74a.jpg;416;416;aircraft;18;36;203;156
750_67384c3588f14d4ad90f47d50c71bef2_jpg.rf.657f940575e6e2d4cd14a8f58c3cb74a.jpg;416;416;aircraft;6;204;193;290
751_67384c3588f14d4ad90f47d50c71bef2_jpg.rf.657f940575e6e2d4cd14a8f58c3cb74a.jpg;416;416;aircraft;181;215;358;381
752_67384c3588f14d4ad90f47d50c71bef2_jpg.rf.657f940575e6e2d4cd14a8f58c3cb74a.jpg;416;416;aircraft;220;95;411;182
753_f8ee24b9a7c814ea4d9be2f7e2ca8567_jpg.rf.65a9309a7bbbe97d86ef879d4ac02f99.jpg;416;416;aircraft;185;193;338;280
754_f1c3c14de81b2dfdc4d094903e8e0b66_jpg.rf.66bdb8a576c79eaaff2118159d74c5c4.jpg;416;416;aircraft;192;53;220;108
755_f1c3c14de81b2dfdc4d094903e8e0b66_jpg.rf.66bdb8a576c79eaaff2118159d74c5c4.jpg;416;416;aircraft;195;149;208;163
756_f1c3c14de81b2dfdc4d094903e8e0b66_jpg.rf.66bdb8a576c79eaaff2118159d74c5c4.jpg;416;416;aircraft;199;182;211;194
757_bab73f5c9bf71b173a7b083979b62351_jpg.rf.6481477514a8de62056149c8e7a2f1bc.jpg;416;416;aircraft;70;174;317;377
758_bab73f5c9bf71b173a7b083979b62351_jpg.rf.6481477514a8de62056149c8e7a2f1bc.jpg;416;416;aircraft;112;43;355;185
759_b3327ac6f1f2d6d2100e97df5554e3f0_jpg.rf.64de6efa4bb31e24fc98237d81944fa9.jpg;416;416;aircraft;175;145;244;193
760_d6aec4d1c35893cb9ecdb5a1ff890dab_jpg.rf.6624e3a274504995bacfb7b3711df793.jpg;416;416;aircraft;197;122;293;141
761_d6aec4d1c35893cb9ecdb5a1ff890dab_jpg.rf.6624e3a274504995bacfb7b3711df793.jpg;416;416;aircraft;187;140;301;162
762_d6aec4d1c35893cb9ecdb5a1ff890dab_jpg.rf.6624e3a274504995bacfb7b3711df793.jpg;416;416;aircraft;132;181;303;214
763_d6aec4d1c35893cb9ecdb5a1ff890dab_jpg.rf.6624e3a274504995bacfb7b3711df793.jpg;416;416;aircraft;42;248;309;295
764_32a39538bbb87f35b9fdc843afaed083_jpg.rf.66d18899dcdab1e31e86ddcb9db0efaa.jpg;416;416;aircraft;14;106;173;148
765_32a39538bbb87f35b9fdc843afaed083_jpg.rf.66d18899dcdab1e31e86ddcb9db0efaa.jpg;416;416;aircraft;0;88;416;321
766_fb2adc37fb645e07d4cb3e303b2cbea4_jpg.rf.6674e69bb6de22da04647155e337d3a6.jpg;416;416;aircraft;200;117;359;247
767_4b8d7fc24d8eee6a14d55a32e24ecc7a_jpg.rf.64ece58db32beff1ecd1660f017bd0b0.jpg;416;416;aircraft;147;220;350;274
768_797725e5e5f469dbd57e59e1951ee203_jpg.rf.66271c26d496382a5686502441a2ac3c.jpg;416;416;aircraft;40;46;135;121
769_797725e5e5f469dbd57e59e1951ee203_jpg.rf.66271c26d496382a5686502441a2ac3c.jpg;416;416;aircraft;61;171;153;241
770_797725e5e5f469dbd57e59e1951ee203_jpg.rf.66271c26d496382a5686502441a2ac3c.jpg;416;416;aircraft;76;311;163;376
771_797725e5e5f469dbd57e59e1951ee203_jpg.rf.66271c26d496382a5686502441a2ac3c.jpg;416;416;aircraft;165;43;259;120
772_797725e5e5f469dbd57e59e1951ee203_jpg.rf.66271c26d496382a5686502441a2ac3c.jpg;416;416;aircraft;165;167;257;241
773_797725e5e5f469dbd57e59e1951ee203_jpg.rf.66271c26d496382a5686502441a2ac3c.jpg;416;416;aircraft;187;288;276;356
774_797725e5e5f469dbd57e59e1951ee203_jpg.rf.66271c26d496382a5686502441a2ac3c.jpg;416;416;aircraft;278;46;372;123
775_797725e5e5f469dbd57e59e1951ee203_jpg.rf.66271c26d496382a5686502441a2ac3c.jpg;416;416;aircraft;281;166;375;243
776_797725e5e5f469dbd57e59e1951ee203_jpg.rf.66271c26d496382a5686502441a2ac3c.jpg;416;416;aircraft;287;293;377;363
777_3bf7f902471798fa068e9903fabd0609_jpg.rf.66d92389f330bbd41c8b25747eafb603.jpg;416;416;aircraft;204;190;397;271
778_c897522b1faae1f20043ccaf8064aafa_jpg.rf.66411f6f9b2e0c54406d5f88a73f18c7.jpg;416;416;aircraft;137;64;355;162
779_6ff7106cbfb4727e492382b92fc0d9f4_jpg.rf.662835d2523d996be7e6efef8e26a39c.jpg;416;416;aircraft;129;231;311;334
780_6ff7106cbfb4727e492382b92fc0d9f4_jpg.rf.662835d2523d996be7e6efef8e26a39c.jpg;416;416;aircraft;42;245;168;314
781_c9dbd701fa22ff5f884b94e85c4dd350_jpg.rf.664c05e14633ee2a9fe4a98d1f0c1b67.jpg;416;416;aircraft;89;66;313;279
782_77a9f174b6cc01c869c09c36853bf476_jpg.rf.6742c8c15e236a2a5b80e935eb1daba6.jpg;416;416;aircraft;46;102;416;303
783_a3dccd36c4a68de45520c57517464ed2_jpg.rf.676cec6e2332c807e7b099c5a26e877c.jpg;416;416;aircraft;251;75;389;286
784_53407a519525715fe10f141958cd543a_jpg.rf.670d08cdd00d6528936f0001a06a0c39.jpg;416;416;aircraft;102;263;288;358
785_2fdd4a6995e677035e94c4b99fb60d84_jpg.rf.67607cf48f67be45d6123cfbc2ff95a5.jpg;416;416;aircraft;8;47;291;314
786_2fdd4a6995e677035e94c4b99fb60d84_jpg.rf.67607cf48f67be45d6123cfbc2ff95a5.jpg;416;416;aircraft;273;223;359;310
787_543763fc0d799de80403618bae0e5a9c_jpg.rf.674bffc67958615eae64d39485f1eaa8.jpg;416;416;aircraft;112;103;361;296
788_e80ca78035d7e256eaa0bce8c01b5090_jpg.rf.67c24fa2ece851250479f32416bf9ac8.jpg;416;416;aircraft;214;27;239;33
789_ce8ae8a32bc9da27c79103ba91289e94_jpg.rf.67df928998c06fcc1373a233c36bebb2.jpg;416;416;aircraft;193;136;287;234
790_15a167053b9961ec026bdb7b686b20a1_jpg.rf.67ba1fbfbe0fe7b64cc24c5f2b38890c.jpg;416;416;aircraft;188;93;415;345
791_249a4c36146e7c07cf976f959f70d1d3_jpg.rf.6812723249e689403fdf3c389e1539f4.jpg;416;416;aircraft;32;189;256;377
792_249a4c36146e7c07cf976f959f70d1d3_jpg.rf.6812723249e689403fdf3c389e1539f4.jpg;416;416;aircraft;224;166;367;260
793_f2f58b3fe63869181298daa05bb6d881_jpg.rf.66fa5cb8a346ccced9779302b4f0a32a.jpg;416;416;aircraft;246;180;395;222
794_7b1b6fb95ac2c32b6af4380ae5221985_jpg.rf.6718f979e2d54dbf1a82800e23a79a06.jpg;416;416;aircraft;400;107;412;117
795_7b1b6fb95ac2c32b6af4380ae5221985_jpg.rf.6718f979e2d54dbf1a82800e23a79a06.jpg;416;416;aircraft;299;99;333;115
796_8fade65314e986cf2df56203f0212ab3_jpg.rf.6827f70ab86d13d178439f3390e3c8f7.jpg;416;416;aircraft;87;142;204;184
797_53613f039af3e40e41852fad1eea3a78_jpg.rf.67e797b296bb64a5dc3bf21e17c38759.jpg;416;416;aircraft;172;119;402;357
798_53613f039af3e40e41852fad1eea3a78_jpg.rf.67e797b296bb64a5dc3bf21e17c38759.jpg;416;416;aircraft;37;177;47;190
799_53613f039af3e40e41852fad1eea3a78_jpg.rf.67e797b296bb64a5dc3bf21e17c38759.jpg;416;416;aircraft;61;393;67;400
800_53613f039af3e40e41852fad1eea3a78_jpg.rf.67e797b296bb64a5dc3bf21e17c38759.jpg;416;416;aircraft;25;383;32;391
801_53613f039af3e40e41852fad1eea3a78_jpg.rf.67e797b296bb64a5dc3bf21e17c38759.jpg;416;416;aircraft;2;376;9;382
802_53613f039af3e40e41852fad1eea3a78_jpg.rf.67e797b296bb64a5dc3bf21e17c38759.jpg;416;416;aircraft;7;377;13;384
803_c53f8c8fa1fb3088783fc3a727e5ddc7_jpg.rf.6784876ad906575c26ee9f917bd1ea44.jpg;416;416;aircraft;5;199;385;388
804_bddb2dd9098753a53bc0a1f5d6662fec_jpg.rf.687093eec152dfd57bf52734c29415d0.jpg;416;416;aircraft;146;154;184;198
805_488303a19f9736e64aa654cc7edd1a09_jpg.rf.67e4046d523ccbf68618143cf9c14ba7.jpg;416;416;aircraft;0;0;385;398
806_c6e48520dec43e94c173fef7820c99e1_jpg.rf.670d219337b931ce6b3e4fe00a3f810f.jpg;416;416;aircraft;0;0;356;209
807_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;5;263;146;342
808_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;136;297;284;379
809_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;266;271;409;355
810_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;314;107;416;173
811_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;211;115;323;181
812_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;109;103;219;165
813_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;0;98;79;165
814_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;341;9;416;63
815_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;256;14;347;68
816_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;177;5;267;57
817_b863b4463a9048503b3d75d2d21e3467_jpg.rf.66a15b58b4c2f0ee38634f5cbd5ca440.jpg;416;416;aircraft;62;1;152;56
818_77573a85f77a842be3befcecdc6f5705_jpg.rf.6876a03ca63856223eff90cbf898dd11.jpg;416;416;aircraft;45;85;325;347
819_bfc9134337364fe8a41c6f2f0c3e135a_jpg.rf.684f2d540d2d7f0967ac48fd2a901d17.jpg;416;416;aircraft;82;127;204;247
820_bfc9134337364fe8a41c6f2f0c3e135a_jpg.rf.684f2d540d2d7f0967ac48fd2a901d17.jpg;416;416;aircraft;240;232;348;320
821_9d4a3fb764ab88c08a269ee42899cbe0_jpg.rf.68a9a922a86def6a791e19b5f8b94912.jpg;416;416;aircraft;162;60;299;159
822_9d4a3fb764ab88c08a269ee42899cbe0_jpg.rf.68a9a922a86def6a791e19b5f8b94912.jpg;416;416;aircraft;1;2;416;416
823_2ddc05960bed719fb0eefcad1e8f6a25_jpg.rf.68a4fd85201ee368f60d6cf944442754.jpg;416;416;aircraft;85;228;95;243
824_2ddc05960bed719fb0eefcad1e8f6a25_jpg.rf.68a4fd85201ee368f60d6cf944442754.jpg;416;416;aircraft;298;182;311;199
825_8cd18cec5e0f44202fb08e9351817032_jpg.rf.67dd5930aae4ef033d6de9c9efaaa5ad.jpg;416;416;aircraft;199;150;261;176
826_bc2ca2e8ea5d11bd59d31475eedb16c0_jpg.rf.6857d761c1de13ead5fb8505867bd023.jpg;416;416;aircraft;162;163;379;303
827_3f310c88846094a48905a1f9003f27a5_jpg.rf.68b9472fae1cc985c36f57bb3843a224.jpg;416;416;aircraft;1;88;239;152
828_72a6c996d1dca7c888e3758d0eaf3981_jpg.rf.68d1bc13d991a608bd7ef1494ce50406.jpg;416;416;aircraft;102;112;266;321
829_c95eb2b69c5a6e676120879fe72ebe67_jpg.rf.68b13ddf755af048f37ede820724e42c.jpg;416;416;aircraft;46;189;290;416
830_c95eb2b69c5a6e676120879fe72ebe67_jpg.rf.68b13ddf755af048f37ede820724e42c.jpg;416;416;aircraft;163;76;354;278
831_57c6811d9712cd5e0068ca5ca7da76f6_jpg.rf.678ad646d5bb9a155f938664ab571e2b.jpg;416;416;aircraft;30;227;369;368
832_57c6811d9712cd5e0068ca5ca7da76f6_jpg.rf.678ad646d5bb9a155f938664ab571e2b.jpg;416;416;aircraft;166;205;416;298
833_57c6811d9712cd5e0068ca5ca7da76f6_jpg.rf.678ad646d5bb9a155f938664ab571e2b.jpg;416;416;aircraft;6;197;128;263
834_57c6811d9712cd5e0068ca5ca7da76f6_jpg.rf.678ad646d5bb9a155f938664ab571e2b.jpg;416;416;aircraft;111;190;231;239
835_57c6811d9712cd5e0068ca5ca7da76f6_jpg.rf.678ad646d5bb9a155f938664ab571e2b.jpg;416;416;aircraft;254;193;416;260
836_57c6811d9712cd5e0068ca5ca7da76f6_jpg.rf.678ad646d5bb9a155f938664ab571e2b.jpg;416;416;aircraft;305;188;416;240
837_57c6811d9712cd5e0068ca5ca7da76f6_jpg.rf.678ad646d5bb9a155f938664ab571e2b.jpg;416;416;aircraft;187;184;297;226
838_57c6811d9712cd5e0068ca5ca7da76f6_jpg.rf.678ad646d5bb9a155f938664ab571e2b.jpg;416;416;aircraft;232;182;335;217
839_2a213e2324565b61ef5a53ea84249f05_jpg.rf.692c68000bc30bd38d92463e5c219503.jpg;416;416;aircraft;209;219;363;307
840_2a213e2324565b61ef5a53ea84249f05_jpg.rf.692c68000bc30bd38d92463e5c219503.jpg;416;416;aircraft;75;134;273;251
841_0e8b02060934f5bc9c770309faaf9e85_jpg.rf.68f546acc1eb1117e4aed0286d1daa61.jpg;416;416;aircraft;16;142;260;245
842_0e8b02060934f5bc9c770309faaf9e85_jpg.rf.68f546acc1eb1117e4aed0286d1daa61.jpg;416;416;aircraft;324;202;389;232
843_d962e3c9d429b151e34425970d9e1c4f_jpg.rf.691055ece92cd09c5368201adbf098bb.jpg;416;416;aircraft;134;323;190;358
844_e436ed0d5c3470285d971010877f39c4_jpg.rf.68797718c061a70bd7c04021e7907e78.jpg;416;416;aircraft;61;233;168;283
845_50b477a027137413ae3e794772e219d5_jpg.rf.69f57526fca6adc6d2354db6c9f7ddb0.jpg;416;416;aircraft;135;100;284;177
846_b51c02b7093822b95923c3b6e85943c6_jpg.rf.689e857a85f9a6dddc7c2cc4a7535e8f.jpg;416;416;aircraft;54;27;356;398
847_bf0cd84453ca7e6c3fc44355a40fce85_jpg.rf.68ad5d4ee628abd53db0556f6ecd562d.jpg;416;416;aircraft;39;183;402;361
848_bf0cd84453ca7e6c3fc44355a40fce85_jpg.rf.68ad5d4ee628abd53db0556f6ecd562d.jpg;416;416;aircraft;254;293;382;350
849_1458e82662b159d07a823591add3efb2_jpg.rf.6926c4ad8b03a79e9bb2697a78e4ff17.jpg;416;416;aircraft;25;22;401;389
850_b1688e459007d1fdcc98a8f66573a324_jpg.rf.68b39627dedc850704777df3446f7ad9.jpg;416;416;aircraft;13;191;246;277
851_926518281a2b22d8a5eecdc3268f463d_jpg.rf.696d481ae9ac0c5a28a07eea11d10bc4.jpg;416;416;aircraft;132;196;415;383
852_926518281a2b22d8a5eecdc3268f463d_jpg.rf.696d481ae9ac0c5a28a07eea11d10bc4.jpg;416;416;aircraft;33;56;146;158
853_c1170dc54adaf2c15f05522342f3b2a6_jpg.rf.69dd358bb4207ebc87d9b50fe17f4481.jpg;416;416;aircraft;61;74;287;381
854_b18a00460f3ac2bf785ec26ad837430e_jpg.rf.699ac7142c1b6fd0f9e2816d3bc6c7ac.jpg;416;416;aircraft;0;51;411;372
855_c0b7d431272a5127d0dd7336797912d3_jpg.rf.697201533a473303e4349ca88c72c4d1.jpg;416;416;aircraft;34;76;416;224
856_0c642835bc7fedf7989a1ad1a37227c7_jpg.rf.6a1e264a89f4904e2aaccf2dc4b286a8.jpg;416;416;aircraft;68;127;165;168
857_0c642835bc7fedf7989a1ad1a37227c7_jpg.rf.6a1e264a89f4904e2aaccf2dc4b286a8.jpg;416;416;aircraft;45;173;413;277
858_9d13be9ffa1457a9be7989f3e93ba7d5_jpg.rf.6a0076a96ef847a0f7e39e2dd0d20b64.jpg;416;416;aircraft;83;111;411;308
859_024048c6def6705a20233517b3ab267b_jpg.rf.6a31318327d71f83ce92a2e5a3a7cd2c.jpg;416;416;aircraft;49;54;166;121
860_024048c6def6705a20233517b3ab267b_jpg.rf.6a31318327d71f83ce92a2e5a3a7cd2c.jpg;416;416;aircraft;208;160;320;220
861_024048c6def6705a20233517b3ab267b_jpg.rf.6a31318327d71f83ce92a2e5a3a7cd2c.jpg;416;416;aircraft;146;268;238;328
862_65c993bb3fa429d8375f5986270d0ce3_jpg.rf.6a2ca470f3d2f1601e56ea2568936c43.jpg;416;416;aircraft;0;20;416;334
863_65c993bb3fa429d8375f5986270d0ce3_jpg.rf.6a2ca470f3d2f1601e56ea2568936c43.jpg;416;416;aircraft;21;87;330;221
864_29bdd712d3d39afd7eb3b5667bc2c598_jpg.rf.6a352076b77cd219bc33c215b9567966.jpg;416;416;aircraft;256;45;370;80
